no_object,no_place,nmvw_actor
10,2,https://hdl.handle.net/20.500.11840/pi1777
72,2,https://hdl.handle.net/20.500.11840/pi1778
27,16,https://hdl.handle.net/20.500.11840/pi1779
2,1,https://hdl.handle.net/20.500.11840/pi1780
46,2,https://hdl.handle.net/20.500.11840/pi1782
1,1,https://hdl.handle.net/20.500.11840/pi1784
439,46,https://hdl.handle.net/20.500.11840/pi1786
2,1,https://hdl.handle.net/20.500.11840/pi1787
2,2,https://hdl.handle.net/20.500.11840/pi179
3,3,https://hdl.handle.net/20.500.11840/pi1790
3601,390,https://hdl.handle.net/20.500.11840/pi1792
56,3,https://hdl.handle.net/20.500.11840/pi1793
3,1,https://hdl.handle.net/20.500.11840/pi1795
129,30,https://hdl.handle.net/20.500.11840/pi1797
3,2,https://hdl.handle.net/20.500.11840/pi1798
3,2,https://hdl.handle.net/20.500.11840/pi1799
27,8,https://hdl.handle.net/20.500.11840/pi18
20,3,https://hdl.handle.net/20.500.11840/pi180
6,1,https://hdl.handle.net/20.500.11840/pi1800
2,1,https://hdl.handle.net/20.500.11840/pi1801
18,2,https://hdl.handle.net/20.500.11840/pi1802
2,1,https://hdl.handle.net/20.500.11840/pi1804
1,1,https://hdl.handle.net/20.500.11840/pi1805
2,2,https://hdl.handle.net/20.500.11840/pi1806
1,1,https://hdl.handle.net/20.500.11840/pi181
1,1,https://hdl.handle.net/20.500.11840/pi1811
1,1,https://hdl.handle.net/20.500.11840/pi1813
1,1,https://hdl.handle.net/20.500.11840/pi1814
41,9,https://hdl.handle.net/20.500.11840/pi1815
1,1,https://hdl.handle.net/20.500.11840/pi1817
3,2,https://hdl.handle.net/20.500.11840/pi1818
1,1,https://hdl.handle.net/20.500.11840/pi182
34,12,https://hdl.handle.net/20.500.11840/pi1820
1,1,https://hdl.handle.net/20.500.11840/pi1821
3,1,https://hdl.handle.net/20.500.11840/pi1823
8,1,https://hdl.handle.net/20.500.11840/pi1824
7,1,https://hdl.handle.net/20.500.11840/pi1825
1,1,https://hdl.handle.net/20.500.11840/pi1827
3,3,https://hdl.handle.net/20.500.11840/pi1828
2,1,https://hdl.handle.net/20.500.11840/pi1830
2,3,https://hdl.handle.net/20.500.11840/pi1832
1,1,https://hdl.handle.net/20.500.11840/pi1833
2,1,https://hdl.handle.net/20.500.11840/pi1834
2,1,https://hdl.handle.net/20.500.11840/pi1835
2,1,https://hdl.handle.net/20.500.11840/pi1839
41,26,https://hdl.handle.net/20.500.11840/pi184
8,1,https://hdl.handle.net/20.500.11840/pi1840
1,1,https://hdl.handle.net/20.500.11840/pi1842
54,6,https://hdl.handle.net/20.500.11840/pi1843
9,4,https://hdl.handle.net/20.500.11840/pi1844
5,4,https://hdl.handle.net/20.500.11840/pi1845
1,1,https://hdl.handle.net/20.500.11840/pi1847
4,3,https://hdl.handle.net/20.500.11840/pi185
5,1,https://hdl.handle.net/20.500.11840/pi1850
105,3,https://hdl.handle.net/20.500.11840/pi1851
155,15,https://hdl.handle.net/20.500.11840/pi1852
6,3,https://hdl.handle.net/20.500.11840/pi1853
54,15,https://hdl.handle.net/20.500.11840/pi1855
16,9,https://hdl.handle.net/20.500.11840/pi1857
11,5,https://hdl.handle.net/20.500.11840/pi1858
1,1,https://hdl.handle.net/20.500.11840/pi186
56,8,https://hdl.handle.net/20.500.11840/pi1860
14,1,https://hdl.handle.net/20.500.11840/pi1861
36,12,https://hdl.handle.net/20.500.11840/pi1862
48,2,https://hdl.handle.net/20.500.11840/pi1866
1,1,https://hdl.handle.net/20.500.11840/pi1867
1,1,https://hdl.handle.net/20.500.11840/pi1868
8,4,https://hdl.handle.net/20.500.11840/pi1869
3,1,https://hdl.handle.net/20.500.11840/pi1872
1,1,https://hdl.handle.net/20.500.11840/pi1873
2,1,https://hdl.handle.net/20.500.11840/pi1874
4,2,https://hdl.handle.net/20.500.11840/pi1875
11,6,https://hdl.handle.net/20.500.11840/pi1876
1242,113,https://hdl.handle.net/20.500.11840/pi1877
3,2,https://hdl.handle.net/20.500.11840/pi1878
2,1,https://hdl.handle.net/20.500.11840/pi1879
2,1,https://hdl.handle.net/20.500.11840/pi188
13,4,https://hdl.handle.net/20.500.11840/pi1880
7,1,https://hdl.handle.net/20.500.11840/pi1883
3,2,https://hdl.handle.net/20.500.11840/pi1884
1,1,https://hdl.handle.net/20.500.11840/pi1885
19,3,https://hdl.handle.net/20.500.11840/pi189
2,2,https://hdl.handle.net/20.500.11840/pi1892
15,8,https://hdl.handle.net/20.500.11840/pi1894
15,3,https://hdl.handle.net/20.500.11840/pi1895
2,1,https://hdl.handle.net/20.500.11840/pi1896
27,6,https://hdl.handle.net/20.500.11840/pi1897
24,6,https://hdl.handle.net/20.500.11840/pi1898
1,1,https://hdl.handle.net/20.500.11840/pi1899
27,5,https://hdl.handle.net/20.500.11840/pi190
21,2,https://hdl.handle.net/20.500.11840/pi1900
1,1,https://hdl.handle.net/20.500.11840/pi1901
200,62,https://hdl.handle.net/20.500.11840/pi1908
151,27,https://hdl.handle.net/20.500.11840/pi1909
25,9,https://hdl.handle.net/20.500.11840/pi1910
3,1,https://hdl.handle.net/20.500.11840/pi1911
31,3,https://hdl.handle.net/20.500.11840/pi1912
1,1,https://hdl.handle.net/20.500.11840/pi1913
15,2,https://hdl.handle.net/20.500.11840/pi1914
1,1,https://hdl.handle.net/20.500.11840/pi1920
1,1,https://hdl.handle.net/20.500.11840/pi1921
1,1,https://hdl.handle.net/20.500.11840/pi1922
2,1,https://hdl.handle.net/20.500.11840/pi1923
2,2,https://hdl.handle.net/20.500.11840/pi1925
19,10,https://hdl.handle.net/20.500.11840/pi1927
2,1,https://hdl.handle.net/20.500.11840/pi193
2,2,https://hdl.handle.net/20.500.11840/pi1933
5,1,https://hdl.handle.net/20.500.11840/pi1935
1916,90,https://hdl.handle.net/20.500.11840/pi1936
1,1,https://hdl.handle.net/20.500.11840/pi1938
6,4,https://hdl.handle.net/20.500.11840/pi1939
21,3,https://hdl.handle.net/20.500.11840/pi194
17,7,https://hdl.handle.net/20.500.11840/pi1940
5,3,https://hdl.handle.net/20.500.11840/pi1942
46,7,https://hdl.handle.net/20.500.11840/pi1944
10,1,https://hdl.handle.net/20.500.11840/pi1945
1,1,https://hdl.handle.net/20.500.11840/pi1946
654,37,https://hdl.handle.net/20.500.11840/pi1947
3,1,https://hdl.handle.net/20.500.11840/pi1948
4,4,https://hdl.handle.net/20.500.11840/pi1950
14,3,https://hdl.handle.net/20.500.11840/pi1951
1,5,https://hdl.handle.net/20.500.11840/pi1956
75,4,https://hdl.handle.net/20.500.11840/pi1959
2,1,https://hdl.handle.net/20.500.11840/pi1961
8,1,https://hdl.handle.net/20.500.11840/pi1962
16,8,https://hdl.handle.net/20.500.11840/pi1964
2,1,https://hdl.handle.net/20.500.11840/pi1965
18,1,https://hdl.handle.net/20.500.11840/pi1966
1,1,https://hdl.handle.net/20.500.11840/pi1967
3,3,https://hdl.handle.net/20.500.11840/pi1968
10,3,https://hdl.handle.net/20.500.11840/pi1970
6,2,https://hdl.handle.net/20.500.11840/pi19747
1,1,https://hdl.handle.net/20.500.11840/pi1975
1,1,https://hdl.handle.net/20.500.11840/pi1976
2,1,https://hdl.handle.net/20.500.11840/pi1977
7,4,https://hdl.handle.net/20.500.11840/pi1978
2,1,https://hdl.handle.net/20.500.11840/pi1980
54,6,https://hdl.handle.net/20.500.11840/pi1981
7,7,https://hdl.handle.net/20.500.11840/pi1984
27,13,https://hdl.handle.net/20.500.11840/pi1985
2,1,https://hdl.handle.net/20.500.11840/pi19883
2,2,https://hdl.handle.net/20.500.11840/pi1989
3,2,https://hdl.handle.net/20.500.11840/pi199
8,4,https://hdl.handle.net/20.500.11840/pi1990
2,2,https://hdl.handle.net/20.500.11840/pi1991
7,5,https://hdl.handle.net/20.500.11840/pi1992
1,1,https://hdl.handle.net/20.500.11840/pi19947
9,6,https://hdl.handle.net/20.500.11840/pi1995
1,1,https://hdl.handle.net/20.500.11840/pi1996
17,3,https://hdl.handle.net/20.500.11840/pi1997
128,5,https://hdl.handle.net/20.500.11840/pi1998
2,2,https://hdl.handle.net/20.500.11840/pi1999
9,5,https://hdl.handle.net/20.500.11840/pi20
7,2,https://hdl.handle.net/20.500.11840/pi2000
1,1,https://hdl.handle.net/20.500.11840/pi2001
1,1,https://hdl.handle.net/20.500.11840/pi2002
3,2,https://hdl.handle.net/20.500.11840/pi2003
1,1,https://hdl.handle.net/20.500.11840/pi2005
2,2,https://hdl.handle.net/20.500.11840/pi2007
3,2,https://hdl.handle.net/20.500.11840/pi2008
31,3,https://hdl.handle.net/20.500.11840/pi2009
1,2,https://hdl.handle.net/20.500.11840/pi2010
19,1,https://hdl.handle.net/20.500.11840/pi2012
1,1,https://hdl.handle.net/20.500.11840/pi2013
8,2,https://hdl.handle.net/20.500.11840/pi2014
2,1,https://hdl.handle.net/20.500.11840/pi2015
1,1,https://hdl.handle.net/20.500.11840/pi2018
1,1,https://hdl.handle.net/20.500.11840/pi202
15,9,https://hdl.handle.net/20.500.11840/pi2020
2,3,https://hdl.handle.net/20.500.11840/pi2021
9,1,https://hdl.handle.net/20.500.11840/pi2022
2,1,https://hdl.handle.net/20.500.11840/pi2023
1,1,https://hdl.handle.net/20.500.11840/pi2024
24,4,https://hdl.handle.net/20.500.11840/pi2027
8,4,https://hdl.handle.net/20.500.11840/pi2028
19,1,https://hdl.handle.net/20.500.11840/pi2029
1,1,https://hdl.handle.net/20.500.11840/pi20293
3,3,https://hdl.handle.net/20.500.11840/pi203
3,1,https://hdl.handle.net/20.500.11840/pi2030
1,1,https://hdl.handle.net/20.500.11840/pi2032
9,3,https://hdl.handle.net/20.500.11840/pi2033
1332,69,https://hdl.handle.net/20.500.11840/pi2035
3,2,https://hdl.handle.net/20.500.11840/pi2037
43,1,https://hdl.handle.net/20.500.11840/pi2038
2,1,https://hdl.handle.net/20.500.11840/pi20385
8,5,https://hdl.handle.net/20.500.11840/pi2039
4,2,https://hdl.handle.net/20.500.11840/pi2043
18,2,https://hdl.handle.net/20.500.11840/pi2046
20,2,https://hdl.handle.net/20.500.11840/pi2047
2,2,https://hdl.handle.net/20.500.11840/pi2048
152,17,https://hdl.handle.net/20.500.11840/pi20493
22,8,https://hdl.handle.net/20.500.11840/pi205
308,33,https://hdl.handle.net/20.500.11840/pi20503
1,1,https://hdl.handle.net/20.500.11840/pi2051
13,2,https://hdl.handle.net/20.500.11840/pi20511
1,1,https://hdl.handle.net/20.500.11840/pi20517
3,2,https://hdl.handle.net/20.500.11840/pi20519
1,1,https://hdl.handle.net/20.500.11840/pi2052
2,1,https://hdl.handle.net/20.500.11840/pi2053
14,5,https://hdl.handle.net/20.500.11840/pi20536
24,9,https://hdl.handle.net/20.500.11840/pi20550
11,4,https://hdl.handle.net/20.500.11840/pi20559
1,1,https://hdl.handle.net/20.500.11840/pi20560
15,9,https://hdl.handle.net/20.500.11840/pi20561
1,1,https://hdl.handle.net/20.500.11840/pi20564
1,1,https://hdl.handle.net/20.500.11840/pi20565
41,12,https://hdl.handle.net/20.500.11840/pi20566
13,1,https://hdl.handle.net/20.500.11840/pi20570
3,2,https://hdl.handle.net/20.500.11840/pi2059
12,2,https://hdl.handle.net/20.500.11840/pi2060
78,17,https://hdl.handle.net/20.500.11840/pi20606
39,18,https://hdl.handle.net/20.500.11840/pi20607
4,1,https://hdl.handle.net/20.500.11840/pi20618
1,1,https://hdl.handle.net/20.500.11840/pi20619
1,1,https://hdl.handle.net/20.500.11840/pi20620
9,5,https://hdl.handle.net/20.500.11840/pi20624
1,1,https://hdl.handle.net/20.500.11840/pi20630
21,1,https://hdl.handle.net/20.500.11840/pi20632
11,7,https://hdl.handle.net/20.500.11840/pi20636
1,1,https://hdl.handle.net/20.500.11840/pi20643
2,1,https://hdl.handle.net/20.500.11840/pi20645
23,6,https://hdl.handle.net/20.500.11840/pi20648
2,1,https://hdl.handle.net/20.500.11840/pi20649
1,1,https://hdl.handle.net/20.500.11840/pi2065
1,1,https://hdl.handle.net/20.500.11840/pi2066
139,4,https://hdl.handle.net/20.500.11840/pi2067
6,3,https://hdl.handle.net/20.500.11840/pi20674
24,8,https://hdl.handle.net/20.500.11840/pi20675
1,1,https://hdl.handle.net/20.500.11840/pi20683
1,1,https://hdl.handle.net/20.500.11840/pi20685
144,6,https://hdl.handle.net/20.500.11840/pi2069
27,7,https://hdl.handle.net/20.500.11840/pi20691
13,12,https://hdl.handle.net/20.500.11840/pi20692
2,1,https://hdl.handle.net/20.500.11840/pi20693
1,1,https://hdl.handle.net/20.500.11840/pi20694
13,3,https://hdl.handle.net/20.500.11840/pi20695
12,2,https://hdl.handle.net/20.500.11840/pi20696
1224,67,https://hdl.handle.net/20.500.11840/pi207
6,2,https://hdl.handle.net/20.500.11840/pi2070
4,3,https://hdl.handle.net/20.500.11840/pi20702
58,5,https://hdl.handle.net/20.500.11840/pi20703
31,6,https://hdl.handle.net/20.500.11840/pi20705
16,2,https://hdl.handle.net/20.500.11840/pi20709
26,2,https://hdl.handle.net/20.500.11840/pi2071
1,1,https://hdl.handle.net/20.500.11840/pi2072
140,13,https://hdl.handle.net/20.500.11840/pi20720
1,1,https://hdl.handle.net/20.500.11840/pi2073
5,4,https://hdl.handle.net/20.500.11840/pi20733
14,4,https://hdl.handle.net/20.500.11840/pi20735
107,7,https://hdl.handle.net/20.500.11840/pi2074
3,2,https://hdl.handle.net/20.500.11840/pi20746
1,1,https://hdl.handle.net/20.500.11840/pi20748
4,3,https://hdl.handle.net/20.500.11840/pi2075
2,1,https://hdl.handle.net/20.500.11840/pi20750
1,1,https://hdl.handle.net/20.500.11840/pi20755
3,2,https://hdl.handle.net/20.500.11840/pi20758
11,7,https://hdl.handle.net/20.500.11840/pi20759
1,1,https://hdl.handle.net/20.500.11840/pi2076
31,7,https://hdl.handle.net/20.500.11840/pi20765
1,1,https://hdl.handle.net/20.500.11840/pi20766
4,4,https://hdl.handle.net/20.500.11840/pi20767
2,1,https://hdl.handle.net/20.500.11840/pi20768
2,1,https://hdl.handle.net/20.500.11840/pi20770
3,3,https://hdl.handle.net/20.500.11840/pi20771
490,26,https://hdl.handle.net/20.500.11840/pi20772
2,1,https://hdl.handle.net/20.500.11840/pi20776
1,1,https://hdl.handle.net/20.500.11840/pi20777
9,3,https://hdl.handle.net/20.500.11840/pi20778
4,1,https://hdl.handle.net/20.500.11840/pi20779
4,1,https://hdl.handle.net/20.500.11840/pi2078
1,1,https://hdl.handle.net/20.500.11840/pi20782
4,3,https://hdl.handle.net/20.500.11840/pi20785
5,2,https://hdl.handle.net/20.500.11840/pi20786
29,2,https://hdl.handle.net/20.500.11840/pi20789
25,3,https://hdl.handle.net/20.500.11840/pi20791
2,1,https://hdl.handle.net/20.500.11840/pi20797
14,2,https://hdl.handle.net/20.500.11840/pi208
47,2,https://hdl.handle.net/20.500.11840/pi2080
2,2,https://hdl.handle.net/20.500.11840/pi20800
108,20,https://hdl.handle.net/20.500.11840/pi20801
2,2,https://hdl.handle.net/20.500.11840/pi20804
54,2,https://hdl.handle.net/20.500.11840/pi20806
1,1,https://hdl.handle.net/20.500.11840/pi20810
10,3,https://hdl.handle.net/20.500.11840/pi2082
11,1,https://hdl.handle.net/20.500.11840/pi20821
1,1,https://hdl.handle.net/20.500.11840/pi20823
1,1,https://hdl.handle.net/20.500.11840/pi20824
1,1,https://hdl.handle.net/20.500.11840/pi20825
1,1,https://hdl.handle.net/20.500.11840/pi2083
1,1,https://hdl.handle.net/20.500.11840/pi20836
6,2,https://hdl.handle.net/20.500.11840/pi20837
13,1,https://hdl.handle.net/20.500.11840/pi20838
5,2,https://hdl.handle.net/20.500.11840/pi2084
2,3,https://hdl.handle.net/20.500.11840/pi20842
25,5,https://hdl.handle.net/20.500.11840/pi20845
12,7,https://hdl.handle.net/20.500.11840/pi20847
1,1,https://hdl.handle.net/20.500.11840/pi20848
2,2,https://hdl.handle.net/20.500.11840/pi20849
1,2,https://hdl.handle.net/20.500.11840/pi2085
2,2,https://hdl.handle.net/20.500.11840/pi20850
12,4,https://hdl.handle.net/20.500.11840/pi20856
3,3,https://hdl.handle.net/20.500.11840/pi20857
3,1,https://hdl.handle.net/20.500.11840/pi20858
1,1,https://hdl.handle.net/20.500.11840/pi20859
1,1,https://hdl.handle.net/20.500.11840/pi2086
11,6,https://hdl.handle.net/20.500.11840/pi20860
1,1,https://hdl.handle.net/20.500.11840/pi20861
8,1,https://hdl.handle.net/20.500.11840/pi20862
10,6,https://hdl.handle.net/20.500.11840/pi20877
25,7,https://hdl.handle.net/20.500.11840/pi2088
203,25,https://hdl.handle.net/20.500.11840/pi20883
2,2,https://hdl.handle.net/20.500.11840/pi20888
22,2,https://hdl.handle.net/20.500.11840/pi2089
1,1,https://hdl.handle.net/20.500.11840/pi20890
2,2,https://hdl.handle.net/20.500.11840/pi20891
34,6,https://hdl.handle.net/20.500.11840/pi20893
4,4,https://hdl.handle.net/20.500.11840/pi20894
8,1,https://hdl.handle.net/20.500.11840/pi20898
4,2,https://hdl.handle.net/20.500.11840/pi209
1,1,https://hdl.handle.net/20.500.11840/pi20903
2,4,https://hdl.handle.net/20.500.11840/pi20906
2,4,https://hdl.handle.net/20.500.11840/pi20910
6,1,https://hdl.handle.net/20.500.11840/pi20911
13,3,https://hdl.handle.net/20.500.11840/pi2092
10,1,https://hdl.handle.net/20.500.11840/pi20920
1,1,https://hdl.handle.net/20.500.11840/pi20921
16,5,https://hdl.handle.net/20.500.11840/pi20923
110,12,https://hdl.handle.net/20.500.11840/pi20938
3,1,https://hdl.handle.net/20.500.11840/pi20939
1,1,https://hdl.handle.net/20.500.11840/pi2094
53,8,https://hdl.handle.net/20.500.11840/pi20950
35,18,https://hdl.handle.net/20.500.11840/pi20953
7,2,https://hdl.handle.net/20.500.11840/pi20954
1,1,https://hdl.handle.net/20.500.11840/pi20955
2,2,https://hdl.handle.net/20.500.11840/pi20957
12,4,https://hdl.handle.net/20.500.11840/pi2096
30,17,https://hdl.handle.net/20.500.11840/pi20960
5,4,https://hdl.handle.net/20.500.11840/pi20961
1,1,https://hdl.handle.net/20.500.11840/pi20965
6,5,https://hdl.handle.net/20.500.11840/pi20969
37,4,https://hdl.handle.net/20.500.11840/pi20971
1,1,https://hdl.handle.net/20.500.11840/pi20972
2,2,https://hdl.handle.net/20.500.11840/pi20973
30,16,https://hdl.handle.net/20.500.11840/pi20974
336,56,https://hdl.handle.net/20.500.11840/pi20975
8,7,https://hdl.handle.net/20.500.11840/pi20977
6,3,https://hdl.handle.net/20.500.11840/pi20979
2,2,https://hdl.handle.net/20.500.11840/pi20981
1,2,https://hdl.handle.net/20.500.11840/pi20983
20,9,https://hdl.handle.net/20.500.11840/pi20984
1,1,https://hdl.handle.net/20.500.11840/pi20985
3,2,https://hdl.handle.net/20.500.11840/pi20986
201,7,https://hdl.handle.net/20.500.11840/pi20987
1,2,https://hdl.handle.net/20.500.11840/pi20988
5,2,https://hdl.handle.net/20.500.11840/pi20989
1,1,https://hdl.handle.net/20.500.11840/pi2099
1,1,https://hdl.handle.net/20.500.11840/pi20991
1,1,https://hdl.handle.net/20.500.11840/pi20998
37,1,https://hdl.handle.net/20.500.11840/pi21000
9,2,https://hdl.handle.net/20.500.11840/pi21001
26,16,https://hdl.handle.net/20.500.11840/pi21003
2,1,https://hdl.handle.net/20.500.11840/pi21004
2,1,https://hdl.handle.net/20.500.11840/pi21006
1,1,https://hdl.handle.net/20.500.11840/pi21007
56,3,https://hdl.handle.net/20.500.11840/pi21008
10,8,https://hdl.handle.net/20.500.11840/pi21009
3,1,https://hdl.handle.net/20.500.11840/pi2101
1,1,https://hdl.handle.net/20.500.11840/pi21011
8,3,https://hdl.handle.net/20.500.11840/pi21012
1,1,https://hdl.handle.net/20.500.11840/pi21013
1,1,https://hdl.handle.net/20.500.11840/pi21014
1,1,https://hdl.handle.net/20.500.11840/pi21015
1,1,https://hdl.handle.net/20.500.11840/pi21017
69,7,https://hdl.handle.net/20.500.11840/pi21018
1,1,https://hdl.handle.net/20.500.11840/pi21019
2,1,https://hdl.handle.net/20.500.11840/pi2102
11,3,https://hdl.handle.net/20.500.11840/pi21020
2,2,https://hdl.handle.net/20.500.11840/pi21021
1,1,https://hdl.handle.net/20.500.11840/pi21022
2,3,https://hdl.handle.net/20.500.11840/pi21023
5,3,https://hdl.handle.net/20.500.11840/pi21024
3,2,https://hdl.handle.net/20.500.11840/pi21026
9,5,https://hdl.handle.net/20.500.11840/pi21027
5,3,https://hdl.handle.net/20.500.11840/pi21028
4,1,https://hdl.handle.net/20.500.11840/pi21029
29,15,https://hdl.handle.net/20.500.11840/pi2103
20,10,https://hdl.handle.net/20.500.11840/pi21030
8,2,https://hdl.handle.net/20.500.11840/pi21031
12,3,https://hdl.handle.net/20.500.11840/pi21032
2,2,https://hdl.handle.net/20.500.11840/pi21035
22,3,https://hdl.handle.net/20.500.11840/pi21038
15,2,https://hdl.handle.net/20.500.11840/pi21039
2,1,https://hdl.handle.net/20.500.11840/pi2104
49,16,https://hdl.handle.net/20.500.11840/pi21044
16,7,https://hdl.handle.net/20.500.11840/pi21045
6,6,https://hdl.handle.net/20.500.11840/pi21047
8,3,https://hdl.handle.net/20.500.11840/pi2105
2,1,https://hdl.handle.net/20.500.11840/pi21050
13,2,https://hdl.handle.net/20.500.11840/pi21051
62,23,https://hdl.handle.net/20.500.11840/pi21054
1,1,https://hdl.handle.net/20.500.11840/pi21055
1,1,https://hdl.handle.net/20.500.11840/pi21056
2,1,https://hdl.handle.net/20.500.11840/pi21057
1,1,https://hdl.handle.net/20.500.11840/pi21058
3,2,https://hdl.handle.net/20.500.11840/pi21060
1,1,https://hdl.handle.net/20.500.11840/pi21062
1,1,https://hdl.handle.net/20.500.11840/pi21063
1,1,https://hdl.handle.net/20.500.11840/pi21064
1,1,https://hdl.handle.net/20.500.11840/pi21065
1,1,https://hdl.handle.net/20.500.11840/pi21066
1,1,https://hdl.handle.net/20.500.11840/pi21067
9,3,https://hdl.handle.net/20.500.11840/pi21069
7,3,https://hdl.handle.net/20.500.11840/pi2107
2,1,https://hdl.handle.net/20.500.11840/pi21072
2,1,https://hdl.handle.net/20.500.11840/pi21073
2,1,https://hdl.handle.net/20.500.11840/pi21074
1,1,https://hdl.handle.net/20.500.11840/pi21075
1,1,https://hdl.handle.net/20.500.11840/pi21076
6,2,https://hdl.handle.net/20.500.11840/pi21078
3,2,https://hdl.handle.net/20.500.11840/pi21079
7,3,https://hdl.handle.net/20.500.11840/pi2108
1,1,https://hdl.handle.net/20.500.11840/pi21080
19,7,https://hdl.handle.net/20.500.11840/pi21081
7,4,https://hdl.handle.net/20.500.11840/pi21083
1,1,https://hdl.handle.net/20.500.11840/pi21084
3,3,https://hdl.handle.net/20.500.11840/pi21085
