 "nmvw_actor" , "n_bb_object" ,
 "https://hdl.handle.net/20.500.11840/pi21329" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi21330" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi21340" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi21346" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi2135" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi21352" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi21353" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi21371" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi21388" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi21389" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi21410" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi21414" , "24" ,
 "https://hdl.handle.net/20.500.11840/pi21415" , "45" ,
 "https://hdl.handle.net/20.500.11840/pi21416" , "152" ,
 "https://hdl.handle.net/20.500.11840/pi21418" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi21422" , "174" ,
 "https://hdl.handle.net/20.500.11840/pi21425" , "34" ,
 "https://hdl.handle.net/20.500.11840/pi21426" , "63" ,
 "https://hdl.handle.net/20.500.11840/pi21431" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi21469" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi2147" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi21474" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi21481" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi21484" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi21489" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi21496" , "33" ,
 "https://hdl.handle.net/20.500.11840/pi2150" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi21505" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2151" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi21521" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi21528" , "50" ,
 "https://hdl.handle.net/20.500.11840/pi21539" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2154" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi21540" , "238" ,
 "https://hdl.handle.net/20.500.11840/pi21550" , "49" ,
 "https://hdl.handle.net/20.500.11840/pi21590" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21591" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi21604" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi21606" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21607" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21611" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi21615" , "66" ,
 "https://hdl.handle.net/20.500.11840/pi21616" , "66" ,
 "https://hdl.handle.net/20.500.11840/pi21618" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2163" , "43" ,
 "https://hdl.handle.net/20.500.11840/pi21644" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi21645" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi21649" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi2165" , "108" ,
 "https://hdl.handle.net/20.500.11840/pi21651" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21655" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi21672" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi21673" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21677" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi21681" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi2169" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi21697" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi21704" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2172" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2173" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21730" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi21737" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi21738" , "60" ,
 "https://hdl.handle.net/20.500.11840/pi21742" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21744" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21753" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi21781" , "24" ,
 "https://hdl.handle.net/20.500.11840/pi21790" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi21791" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2181" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi21812" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi2182" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21820" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21821" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21833" , "155" ,
 "https://hdl.handle.net/20.500.11840/pi2184" , "67" ,
 "https://hdl.handle.net/20.500.11840/pi2185" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi21860" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi21863" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi21902" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2191" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi2192" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi21935" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi21985" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi2199" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi21998" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2200" , "227" ,
 "https://hdl.handle.net/20.500.11840/pi22003" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi22006" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi22007" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi22020" , "121" ,
 "https://hdl.handle.net/20.500.11840/pi22022" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi22044" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22063" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi22073" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22094" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi22095" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi22099" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi22145" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi22146" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi22151" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi22166" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22170" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi22194" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi2221" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi22227" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22234" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22235" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi22243" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi22246" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi22249" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2226" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi2227" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2228" , "89" ,
 "https://hdl.handle.net/20.500.11840/pi22284" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22289" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi2229" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22291" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi22300" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi22311" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22316" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi22319" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi2233" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22338" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi22349" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2235" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2236" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22360" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2237" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22370" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi22383" , "150" ,
 "https://hdl.handle.net/20.500.11840/pi22387" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi22390" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22393" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22396" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi22401" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi22403" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22404" , "44" ,
 "https://hdl.handle.net/20.500.11840/pi22413" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi22424" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi22431" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi22434" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi22458" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi22464" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi22465" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22471" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi22474" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi22483" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22487" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi22502" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi22505" , "121" ,
 "https://hdl.handle.net/20.500.11840/pi2251" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi22524" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi22526" , "122" ,
 "https://hdl.handle.net/20.500.11840/pi22540" , "36" ,
 "https://hdl.handle.net/20.500.11840/pi22553" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22555" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi2258" , "31" ,
 "https://hdl.handle.net/20.500.11840/pi22586" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22590" , "47" ,
 "https://hdl.handle.net/20.500.11840/pi22593" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi22602" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi22604" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22616" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi22620" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2263" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi22634" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi22637" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22638" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2264" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi2265" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi22654" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi22659" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi2266" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi22661" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi22667" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2267" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi22675" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi22676" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi2268" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi22680" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi22687" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi2269" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi22693" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi2272" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22731" , "83" ,
 "https://hdl.handle.net/20.500.11840/pi22737" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi22739" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi22744" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi22748" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22751" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi22752" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22789" , "196" ,
 "https://hdl.handle.net/20.500.11840/pi2280" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi22801" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi22810" , "194" ,
 "https://hdl.handle.net/20.500.11840/pi22813" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22816" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22817" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22824" , "45" ,
 "https://hdl.handle.net/20.500.11840/pi22826" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi22837" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi22846" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi22848" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi22866" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi22867" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22870" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi22871" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi22882" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi22929" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi22939" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi22970" , "66" ,
 "https://hdl.handle.net/20.500.11840/pi22972" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi22996" , "320" ,
 "https://hdl.handle.net/20.500.11840/pi22998" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi2305" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi23054" , "42" ,
 "https://hdl.handle.net/20.500.11840/pi23055" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi23059" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2306" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi23060" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23065" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi2307" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi23073" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23077" , "65" ,
 "https://hdl.handle.net/20.500.11840/pi2308" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi2309" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi2310" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi2311" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi2313" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi23133" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi23134" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi23135" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi2315" , "1145" ,
 "https://hdl.handle.net/20.500.11840/pi23163" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi23164" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2317" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi2318" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi2319" , "73" ,
 "https://hdl.handle.net/20.500.11840/pi23194" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi23196" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi23224" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi23257" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23258" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23259" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23260" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23261" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23262" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2327" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2328" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2329" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2330" , "21" ,
 "https://hdl.handle.net/20.500.11840/pi23310" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23327" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23328" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23409" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23410" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23417" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23418" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23430" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi23431" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi23432" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi23433" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi23434" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi23435" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2345" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi23481" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi2350" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2351" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi2356" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi23594" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23595" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi23596" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi23597" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi23598" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi2361" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi2365" , "152" ,
 "https://hdl.handle.net/20.500.11840/pi2366" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi2370" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2371" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi23779" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi23782" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23815" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23816" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23817" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23818" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23819" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23820" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23821" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23822" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23823" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi23836" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi2384" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi23840" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23843" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi23844" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23845" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi2386" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi23860" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23862" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi23889" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi23897" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23898" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2390" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2394" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi23942" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23943" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23945" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23946" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23947" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23950" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23951" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi23954" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi23960" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi23965" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi23988" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24011" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi24015" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi24028" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24029" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24030" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24031" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24046" , "232" ,
 "https://hdl.handle.net/20.500.11840/pi2409" , "45" ,
 "https://hdl.handle.net/20.500.11840/pi24122" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi24127" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi24136" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi24137" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi24138" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi24139" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24140" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24141" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24151" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24152" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24172" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi24173" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi24175" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi24180" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi24181" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi24183" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2420" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24233" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24246" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24251" , "203" ,
 "https://hdl.handle.net/20.500.11840/pi24267" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi24268" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi24269" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi24270" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi24272" , "60" ,
 "https://hdl.handle.net/20.500.11840/pi24274" , "60" ,
 "https://hdl.handle.net/20.500.11840/pi24275" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi24276" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2429" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi24305" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi24307" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24308" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi2436" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi2437" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi24374" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi24375" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi24376" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi24377" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi24378" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi24379" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi2443" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi2444" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi2445" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi24452" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24453" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24457" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24458" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24459" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi24460" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi2447" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi24491" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi24492" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi24494" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi24495" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi24507" , "14" ,
